prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
14,17.719377090823382,5,4.662714346281038,4.5825754927761055,117.41083998470047,117.00242239382014,117.64799008265545,238.00484478764028,237.2959801653109,241.38260369586814,238.98485961942484
7,4.921793135149872,18,62.48100143785655,7.978099114225012,123.38399860560999,120.37972503778872,139.82552782826576,244.75945007557743,281.6510556565315,248.1372089838053,283.33993511064546
12,10.514456834106118,19,15.788298947806117,12.027065802404977,144.33374441097925,143.52603763765057,156.24388061368055,291.05207527530115,314.4877612273611,294.429834183529,316.176640681475
3,2.4900747573132658,17,285.44723571332514,3.827531671920823,94.3668926964875,93.24872367899755,110.4463480374485,190.4974473579951,222.892696074897,193.87520626622296,224.58157552901093
9,9.156466569520292,1,0.8516108323023083,0.8514841506858388,51.09125742351926,50.159626297287105,50.32591757884653,104.31925259457421,102.65183515769306,107.69701150280208,104.34071461180699
8,6.323564284604223,6,5.688486605452745,5.811625976505368,115.5529419336296,114.43731851243116,127.15195900511227,232.87463702486232,256.30391801022455,236.25239593309018,257.9927974643385
14,15.589281771145489,11,11.640781989036057,11.144816187792038,146.35864585149892,146.07542238295542,153.19039987413248,296.15084476591085,308.38079974826496,299.5286036741387,310.0696792023789
7,6.760197561508541,1,1.0966457382860573,1.095445087753106,60.2955282290242,59.928274367983434,60.40397246819589,123.85654873596687,122.80794493639178,127.23430764419474,124.49682439050571
6,5.877468379714525,7,9.042932355156216,6.080706074246649,121.21196119382094,120.55514384783369,128.96238150012553,245.11028769566738,259.92476300025106,248.48804660389524,261.613642454365
1,0.9233289323876688,16,16.87718444161776,1.4317820794003213,53.74633978689222,53.507418307958574,71.11433719119326,111.01483661591715,144.22867438238652,114.39259552414502,145.91755383650045
10,11.172630188726847,9,8.930805798520586,7.954556243482834,134.67189734487852,134.45678847262286,139.70734745681372,272.9135769452457,281.41469491362744,276.2913358534736,283.1035743677414
10,8.805928023530054,4,2.7803004521127144,2.7838820717570054,99.71772601544465,95.75937763992827,97.71139819549208,195.51875527985655,197.42279639098416,198.8965141880844,199.1116758450981
4,4.942269947956545,4,3.8995728972751875,3.48209704831913,102.40887216178362,101.5121259473199,106.66293006465784,207.0242518946398,215.32586012931569,210.40201080286766,217.01473958342962
8,6.633694278400858,8,8.896870264296954,7.129165584593045,124.44335313418145,123.60242311168285,135.32530851847514,251.2048462233657,272.6506170369503,254.58260513159357,274.3394964910642
19,17.28036449428594,11,11.077313342373257,10.938876345349986,146.22189587554726,146.0687903077149,152.39123037871963,296.1375806154298,306.78246075743925,299.51533952365764,308.4713402115532
7,5.799866954249889,18,9.846502890613893,7.195479888352974,123.87620234342523,121.11405965985304,135.69568947383772,246.22811931970608,273.39137894767543,249.60587822793394,275.08025840178937
4,3.9867638477167717,7,11.681648626219525,5.477226235380969,110.81922045031214,109.87320656899587,124.7814889614306,223.74641313799174,251.5629779228612,227.1241720462196,253.25185737697512
11,11.735838815922941,8,7.374822488322974,7.0427276431873445,130.32316923956594,130.02412249075599,134.8373580028052,264.04824498151197,271.6747160056104,267.42600388973983,273.3635954597243
14,12.578737553602515,12,10.33761561577839,9.663073401029367,140.52319505487424,139.86796998073186,147.49001419679723,283.7359399614637,296.98002839359447,287.1136988696916,298.6689078477084
10,8.761643043015193,5,6.206021351185678,6.1542499603552265,124.28918679926673,121.64619730183158,129.4433666050775,247.29239460366315,260.886733210155,250.67015351189102,262.57561266426893
16,13.93543189207432,11,12.305395200253491,11.681232362588151,146.53615053191947,145.6296742910054,155.07669242446448,295.2593485820108,312.15338484892897,298.63710749023863,313.8422643030429
8,8.228919718777819,12,8.744127515700933,7.188531564041704,129.45430514928427,128.3783804017466,135.65702343954428,260.7567608034932,273.31404687908855,264.13451971172105,275.0029263332025
13,9.94897117875045,5,4.617434015341833,4.7434163820453765,114.82456655758143,114.04964354709506,119.02784751239442,232.09928709419012,240.05569502478883,235.47704600241798,241.74457447890276
10,8.491772486735993,11,13.64698943729582,10.130398663642161,136.872307321997,135.7758777484984,149.37917268362486,275.5517554969968,300.7583453672497,278.92951440522467,302.44722482136365
9,9.508196857883041,16,29.08895020309333,11.851168285237767,146.18140725487208,144.81351225386217,155.65457239728659,293.62702450772434,313.30914479457317,297.0047834159522,314.9980242486871
5,4.131040204293025,5,6.488915380383942,5.057173015484801,108.60211421435201,106.69372729355732,121.58984756494073,217.38745458711463,245.17969512988145,220.7652134953425,246.86857458399538
7,8.637610969369776,8,10.603756906423618,8.006245831755008,135.59120516597204,132.82353702862065,139.96642860672125,269.6470740572413,281.9328572134425,273.02483296546916,283.62173666755643
9,9.261587804539209,11,9.119600705406649,8.03585788313154,132.23564328203906,131.61814366844345,140.11408810782535,267.2362873368869,282.2281762156507,270.61404624511476,283.91705566976464
13,13.113277697989371,10,11.220773648582563,10.412736257613924,142.86906880283254,142.48050478903747,150.47871489232307,288.96100957807494,302.95742978464614,292.3387684863028,304.64630923876007
10,9.513288411519003,9,10.097753224515793,8.539614140018395,134.47690621194076,134.1590887194521,142.54617164326277,272.3181774389042,287.09234328652553,275.69593634713203,288.78122274063946
16,18.737248903619825,16,15.229975670743384,13.681438498891016,156.11162316887857,155.54370565180923,161.3983329525351,315.08741130361847,324.7966659050702,318.4651702118463,326.48554535918413
2,1.9377802154947337,3,3.0638701942150393,2.049390101141306,76.51034320448862,76.48986230099536,85.45923183397339,156.9797246019907,172.91846366794678,160.35748351021857,174.6073431220607
10,11.459642160294951,14,23.874996303445272,12.9354092220805,153.4823936027795,150.16435073693788,159.15630178561992,304.32870147387575,320.31260357123983,307.7064603821036,322.00148302535376
13,13.45117611558673,18,23.581987828472517,14.70302204586737,155.78171382972113,155.08659238948184,164.27927284154106,314.1731847789637,330.5585456830821,317.55094368719153,332.24742513719605
8,8.470913865635145,5,5.34584163193159,5.193748219526633,117.27887552506786,117.1056572480503,122.65575155107669,238.2113144961006,247.31150310215338,241.58907340432847,249.0003825562673
1,0.987443649506555,9,232.0218074320804,1.557241142130607,56.379197862890855,56.25137128891866,74.47417181597584,116.50274257783732,150.94834363195167,119.8805014860652,152.6372230860656
10,7.0031318880229305,10,7.9475306334014615,8.247727332438334,126.24300143674984,123.11935969274926,141.15504702157307,250.2387193854985,284.31009404314614,253.61647829372637,285.99897349726007
9,8.994863031391102,9,9.084312173984106,7.962416982622895,130.9595067363627,130.95767784185847,139.74681855706817,265.91535568371694,281.49363711413633,269.2931145919448,283.18251656825026
18,16.09540800479127,6,4.410645040291845,4.463745150276192,117.7009566977328,114.67023384214039,116.59704582172334,233.34046768428078,235.19409164344668,236.71822659250864,236.8829710975606
12,11.979839605868516,10,10.480969288525666,8.980531791151034,139.41942713469763,139.37222129130177,144.55991741961492,282.74444258260354,291.11983483922984,286.1222014908314,292.80871429334377
10,499.99965317586583,9,7.820801677217208,7.819853135490397,134.77488554486484,139.01866838798094,139.02413857087896,282.0373367759619,280.0482771417579,285.41509568418974,281.73715659587185
15,18.04723355633047,6,6.781716455007549,6.659579462260422,131.46545869226165,130.68494247843742,132.59979550329854,265.36988495687484,267.1995910065971,268.7476438651027,268.888470460711
17,500.0,3,2.6833202018554156,2.6832814961643363,97.74588090184992,96.24001830988792,96.23916184862716,196.48003661977583,194.47832369725432,199.8577955280037,196.16720315136826
16,13.055569086462047,14,12.723797524863942,12.532000405959899,146.06974323435662,145.14149306239887,157.888813194183,294.28298612479773,317.777626388366,297.6607450330256,319.46650584247993
17,16.685305636698192,16,15.161059518554229,13.720084350234911,153.5371272205705,153.46812777904375,161.5100907060961,310.9362555580875,325.0201814121922,314.31401446631537,326.7090608663061
9,7.257410662872103,2,2.1542372403730123,2.2022715131324944,86.43576269432884,85.7661747209404,88.33711542717478,175.5323494418808,178.67423085434956,178.91010835010866,180.3631103084635
16,18.07441830426278,5,4.798692428913181,4.761827861820885,118.28699987206156,118.1289722452617,119.18280124821132,240.2579444905234,240.36560249642264,243.63570339875128,242.05448195053657
11,10.17071104000583,10,9.116628875920513,8.42021214482467,133.65009667168474,133.36731033462496,141.9829499989499,270.7346206692499,285.9658999978998,274.1123795774778,287.6547794520137
18,167.3859222201324,7,7.233208742703981,7.226686718731511,130.4903709976807,135.76250310625954,135.868767477029,275.5250062125191,273.737534954058,278.90276512074695,275.4264144081719
7,6.445669123646245,12,9.137234809341923,6.99106633450885,124.07187052328999,123.21621319989903,134.5428616942978,250.43242639979806,271.0857233885956,253.81018530802592,272.77460284270956
13,166.91993296990833,5,5.007235015288742,5.004997796847128,120.60021592011421,121.15317291704869,121.17501787880452,246.30634583409739,244.35003575760905,249.68410474232525,246.03891521172298
4,3.7317255809793446,15,500.0,5.6369317621782224,109.775623160167,109.43144111374467,125.93113766969725,222.86288222748934,253.8622753393945,226.2406411357172,255.55115479350843
19,19.737805197372086,14,11.300082851206277,10.675926634619596,149.29486285030004,148.0800045628809,151.47711653401782,300.1600091257618,304.95423306803565,303.53776803398966,306.6431125221496
16,14.122482775228951,7,6.982509234827369,7.1361746987014945,130.33264860158954,130.11991649587463,135.36462057044474,264.23983299174927,272.7292411408895,267.6175918999771,274.4181205950034
19,25.73345449205811,14,14.396149365283625,13.281285418976118,159.15851485786715,157.98999989125707,160.20605345289601,319.97999978251414,322.41210690579203,323.357758690742,324.10098635990596
7,8.855423149248118,4,3.905927084618498,3.748333063305001,108.28970710651309,107.7019028345662,109.60998924378204,219.4038056691324,221.21997848756408,222.78156457736026,222.908857941678
16,14.17739597231754,10,9.538525268239951,9.530222309265683,139.7616596926904,139.50319101453067,146.9362328897492,283.00638202906134,295.8724657794984,286.3841409372892,297.5613452336123
14,13.928169314010189,14,16.085504913306035,12.4729674833036,151.2260235546596,150.9245055715819,157.70009980033464,305.8490111431638,317.4001996006693,309.22677005139167,319.0890790547832
2,2.177676394353361,13,6.932233484615159,2.7883687439807447,86.2030303427483,86.00559286750143,97.77581048949287,176.01118573500287,197.55162097898574,179.38894464323073,199.24050043309967
9,10.000023512655547,9,8.53261268529041,7.271518353370141,131.77432155117754,131.57345756404064,136.1161540755173,267.1469151280813,274.2323081510346,270.52467403630914,275.92118760514853
9,8.078642045894748,15,15.25719929122046,9.099456368111685,135.65040341142594,135.38354735729948,145.08610255602764,274.76709471459895,292.1722051120553,278.1448536228268,293.8610845661692
10,9.377725866794894,12,14.833538136543122,10.843195837103893,140.16772403815844,139.56622619159987,152.09906988386848,283.13245238319973,306.19813976773696,286.5102112914276,307.8870192218509
16,13.477549033745246,3,2.9438880066366546,2.9622626439903756,99.11379332260829,99.0145739551364,100.1956767152255,202.0291479102728,202.391353430451,205.40690681850066,204.08023288456494
14,13.030232184572979,14,15.837451583781629,11.976023555724016,149.34464600363916,149.1092778201903,156.0737859851801,302.2185556403806,314.1475719703602,305.59631454860846,315.83645142447415
19,15.4196633494818,9,11.125563311097968,11.627668056218077,148.71114394877654,144.74543510905704,154.87001490037466,293.4908702181141,311.7400298007493,296.86862912634194,313.42890925486324
9,8.600985385054337,18,16.689039648299172,10.15258911970596,138.2265546299194,138.12167521805674,149.4666789000498,280.2433504361135,300.9333578000996,283.62110934434133,302.62223725421353
12,11.873513742286539,14,18.20937783249406,13.907088027904368,149.69475784665758,148.64386447802792,162.0526605638285,301.28772895605584,326.105321127657,304.6654878642837,327.79420058177095
18,45.24046383838261,5,4.357307100979169,4.341656701985352,117.38468995204492,115.44703354983501,115.48779960607553,234.89406709967002,232.97559921215105,238.2718260078979,234.66447866626498
6,6.6138611018574585,18,167.3184946693422,8.654479448496522,133.2399999076094,132.29009744584533,143.08061913865075,268.58019489169067,288.1612382773015,271.9579537999185,289.8501177314154
14,13.050190483110157,15,20.849270819240047,14.54921444642761,154.27141820451163,152.89784122544242,163.85853587574258,309.79568245088484,329.71707175148515,313.1734413591127,331.4059512055991
15,13.90251558411833,18,16.769253576104308,12.854976410727241,151.78552715825032,151.5774580487931,158.9067237108892,307.1549160975862,319.8134474217784,310.53267500581404,321.5023268758923
11,144.95706136747623,1,0.8216696569137325,0.821619322089038,50.53975447631092,48.897633793676405,48.89682027710596,101.79526758735281,99.79364055421192,105.17302649558069,101.48252000832585
3,2.5100066707570337,17,39.22330698425757,4.239694106453116,94.5522537734094,93.50128366137218,114.53717940033027,191.00256732274437,231.07435880066055,194.38032623097223,232.76323825477448
6,6.155098089148224,18,374.5051612965295,8.874117605513831,129.9665431174859,129.44340381874446,144.08310688230392,262.8868076374889,290.16621376460785,266.2645665457168,291.8550932187218
16,22.581274272216493,9,9.321496407491125,8.886788892219888,143.93127009179096,142.903510696142,144.1401682597232,289.807021392284,290.2803365194464,293.1847803005119,291.9692159735603
7,5.528163176093153,7,8.379458305501164,6.665208146523591,119.61875878124135,117.92510498987644,132.6335888090012,239.8502099797529,267.2671776180024,243.22796888798075,268.9560570721163
